date,opponent,inning,pitcher,p_class,batter,b_class,P,result,before
2017-03-31,kt,2말,로치,A,6 김동엽,B,1-1,중견수 안타,2사  2:0
2017-03-31,kt,4말,로치,A,6 김동엽,B,0-0,우익수 뜬공,1사  3:1
2017-03-31,kt,6말,로치,A,6 김동엽,B,0-1,김동엽/12548 : 우익수 직선타 아웃,1사  3:2
2017-03-31,kt,9말,김재윤,A,6 김동엽,B,2-1,김동엽/12548 : 삼진 아웃,무사  3:2
2017-04-01,kt,2말,정대현,A,5 김동엽,B,1-2,중견수 안타,1사  0:0
2017-04-01,kt,4말,정대현,A,5 김동엽,B,1-1,좌익수 뜬공,2사  2:0
2017-04-01,kt,7말,장시환,A,5 김동엽,B,0-0,유격수 땅볼,1사  2:0
2017-04-01,kt,9말,김재윤,A,5 김동엽,B,0-0,좌익수 뜬공,2사 1루 2:0
2017-04-02,kt,2말,피어밴드,A,5 김동엽,B,2-0,2루수 뜬공,무사  0:1
2017-04-02,kt,5말,피어밴드,A,5 김동엽,B,0-1,좌익수 뜬공,무사  4:1
2017-04-02,kt,8말,심재민,A,5 김동엽,B,2-2,김동엽/12548 : 삼진 아웃,무사  7:1
2017-04-04,KIA,2초,양현종,A,5 김동엽,B,0-0,좌익수 2루타,무사  0:1
2017-04-04,KIA,3초,양현종,A,5 김동엽,B,2-3,김동엽/12548 : 삼진 아웃,2사 1루 1:1
2017-04-04,KIA,6초,양현종,A,5 김동엽,B,0-0,중견수 뜬공,1사 1루 1:1
2017-04-04,KIA,9초,박지훈,A,5 김동엽,B,2-1,좌익수 뜬공,1사  1:6
2017-04-06,KIA,2초,임기영,A,6 김동엽,B,0-1,좌익수 안타,1사 1루 0:0
2017-04-06,KIA,4초,임기영,A,6 김동엽,B,2-2,유격수 땅볼,2사  0:0
2017-04-06,KIA,7초,심동섭,A,6 김동엽,B,2-0,삼진,무사  2:3
2017-04-07,NC,2말,맨쉽,A,4 김동엽,B,0-0,좌익수 안타,무사  0:0
2017-04-07,NC,4말,맨쉽,A,4 김동엽,B,2-0,중견수 뜬공,무사  1:1
2017-04-07,NC,6말,맨쉽,A,4 김동엽,B,0-0,우익수 뜬공,1사 1루 3:1
2017-04-07,NC,8말,김진성,A,4 김동엽,B,2-1,김동엽/12548 : 삼진 아웃,2사  5:3
2017-04-08,NC,1말,구창모,A,4 김동엽,B,2-2,김동엽/12548 : 삼진 아웃,2사  0:1
2017-04-08,NC,3말,최금강,A,4 김동엽,B,1-1,2루수 뜬공,무사  0:4
2017-04-08,NC,5말,최금강,A,4 김동엽,B,2-1,중견수 홈런,2사  2:4
2017-04-08,NC,7말,배재환,A,4 김동엽,B,2-0,김동엽/12548 : 삼진 아웃,무사  2:7
2017-04-09,NC,1말,이재학,A,4 김동엽,B,1-0,좌익수 안타,"1사 1,3루 3:0"
2017-04-09,NC,3말,이재학,A,4 김동엽,B,0-1,중견수 안타,무사  4:4
2017-04-09,NC,4말,김진성,A,4 김동엽,B,2-0,김동엽/12548 : 삼진 아웃,"무사 1,2루 4:6"
2017-04-09,NC,5말,임정호,A,4 김동엽,B,0-1,유격수 땅볼,"1사 1,2루 4:8"
2017-04-09,NC,8말,임창민,A,4 김동엽,B,0-0,3루수 뜬공,무사 2루 5:8
2017-04-11,롯데,1말,박세웅,A,4 김동엽,B,2-2,좌익수 안타,2사 2루 0:0
2017-04-11,롯데,3말,박세웅,A,4 김동엽,B,2-2,2루수 뜬공,2사 2루 2:1
2017-04-11,롯데,6말,박세웅,A,4 김동엽,B,2-2,몸에 맞는 볼,1사  4:1
2017-04-11,롯데,8말,손승락,A,4 김동엽,B,0-0,우익수 안타,1사  4:2
2017-04-12,롯데,2말,레일리,A,4 김동엽,B,2-1,2루수 땅볼,무사  0:0
2017-04-12,롯데,4말,레일리,A,4 김동엽,B,0-0,3루수 땅볼 실책[실책포함],무사  0:0
2017-04-12,롯데,6말,레일리,A,4 김동엽,B,2-1,김동엽/12548 : 삼진 아웃,무사 1루 0:1
2017-04-13,롯데,1말,김원중,A,4 김동엽,B,0-1,우익수 안타,무사 만루 3:0
2017-04-13,롯데,2말,송승준,A,4 김동엽,B,0-0,3루수 병살타,1사 1루 3:5
2017-04-13,롯데,4말,송승준,A,4 김동엽,B,0-2,3루수 땅볼,1사 1루 9:8
2017-04-13,롯데,6말,윤길현,A,4 김동엽,B,1-2,2루수 뜬공,2사 1루 9:10
2017-04-14,한화,1초,송은범,A,4 김동엽,B,0-1,중견수 뜬공,2사 3루 0:0
2017-04-14,한화,3초,송은범,A,4 김동엽,B,1-0,좌익수 2루타,무사  2:0
2017-04-14,한화,4초,안영명,A,4 김동엽,B,1-0,투수 내야안타,2사  4:0
2017-04-14,한화,6초,송창식,A,4 김동엽,B,1-0,중견수 희생플라이,1사 만루 4:0
2017-04-14,한화,8초,심수창,A,4 김동엽,B,0-0,3루수 땅볼,2사 1루 6:1
